produto,price,entregue
Mouse Gamer,4224.83,False
Mouse Gamer,2308.67,True
Tablet,1870.82,True
Webcam HD,1329.31,False
Tablet,4346.93,True
Fone de Ouvido,2782.84,True
Smartphone,3797.1,False
Smartphone,380.35,False
Teclado Mecânico,2557.28,False
Fone de Ouvido,2282.86,False
Smartphone,2828.75,False
Smartwatch,1588.07,True
Notebook,609.95,True
Webcam HD,930.94,True
Fone de Ouvido,1176.52,True
Cadeira Office,4581.45,True
Webcam HD,3422.83,False
Fone de Ouvido,1060.49,False
Cadeira Office,717.8,True
Teclado Mecânico,334.4,False
Mouse Gamer,1897.76,True
Smartwatch,4227.71,False
Teclado Mecânico,756.11,False
Webcam HD,2102.48,False
Notebook,4248.3,False
Notebook,364.88,True
Notebook,2291.96,False
Teclado Mecânico,1787.34,False
Mouse Gamer,3754.21,True
Fone de Ouvido,3530.95,True
Webcam HD,4315.95,False
Smartphone,4788.96,False
Mouse Gamer,3865.14,False
Smartphone,3824.37,False
Smartphone,2824.78,False
Fone de Ouvido,1915.8,True
Teclado Mecânico,924.74,False
Teclado Mecânico,1058.68,True
Notebook,4849.85,True
Smartwatch,3633.58,False
Monitor,4307.48,False
Smartwatch,3258.8,True
Notebook,777.26,True
Tablet,3829.86,False
Notebook,3718.45,True
Fone de Ouvido,974.95,False
Mouse Gamer,2579.78,False
Smartphone,3544.48,True
Cadeira Office,3416.2,True
Webcam HD,507.56,False
Webcam HD,4504.59,True
Cadeira Office,1743.58,True
Cadeira Office,4322.46,True
Cadeira Office,2336.55,False
Cadeira Office,1290.4,False
Tablet,2411.36,True
Fone de Ouvido,4129.0,False
Tablet,4573.47,False
Smartwatch,110.02,False
Notebook,4949.6,True
Notebook,1497.84,False
Tablet,1200.13,True
Fone de Ouvido,4198.62,True
Smartphone,3154.73,False
Fone de Ouvido,3994.09,True
Cadeira Office,2683.66,True
Monitor,2583.98,False
Mouse Gamer,2368.29,False
Notebook,3123.38,True
Teclado Mecânico,3081.62,False
Smartphone,1993.03,False
Mouse Gamer,1905.79,False
Mouse Gamer,4407.94,False
Tablet,489.89,False
Cadeira Office,4919.1,True
Fone de Ouvido,3446.21,False
Teclado Mecânico,1174.69,True
Smartphone,3744.94,True
Teclado Mecânico,919.58,False
Tablet,625.77,False
Fone de Ouvido,2312.84,False
Webcam HD,3021.92,True
Fone de Ouvido,4557.62,False
Smartwatch,3329.71,True
Smartphone,1577.69,True
Smartwatch,287.19,False
Fone de Ouvido,3204.19,True
Tablet,706.03,True
Tablet,1631.05,True
Tablet,90.59,True
Smartwatch,4256.3,True
Cadeira Office,4597.92,True
Fone de Ouvido,557.32,True
Fone de Ouvido,2290.26,False
Cadeira Office,1533.58,True
Mouse Gamer,941.4,False
Notebook,1837.71,False
Fone de Ouvido,4325.07,True
Notebook,3356.24,False
Cadeira Office,2979.49,False
Mouse Gamer,599.33,False
Monitor,2966.09,False
Cadeira Office,3745.09,True
Fone de Ouvido,4104.53,False
Smartphone,1751.67,False
Cadeira Office,3644.8,True
Notebook,856.47,False
Notebook,2866.14,False
Mouse Gamer,4835.69,True
Webcam HD,1552.84,True
Webcam HD,142.13,False
Smartphone,3614.51,True
Fone de Ouvido,2834.83,True
Fone de Ouvido,4452.56,True
Tablet,3774.78,True
Webcam HD,948.81,False
Mouse Gamer,2095.94,True
Smartwatch,415.3,True
Notebook,2340.35,True
Smartwatch,4654.46,True
Fone de Ouvido,259.42,False
Teclado Mecânico,4712.76,False
Webcam HD,2775.77,False
Tablet,1983.92,True
Tablet,470.03,True
Cadeira Office,3981.42,False
Webcam HD,1703.29,True
Tablet,2827.14,True
Mouse Gamer,3959.02,False
Monitor,2854.4,True
Monitor,4862.5,False
Teclado Mecânico,298.7,True
Monitor,1345.01,True
Fone de Ouvido,3794.04,True
Notebook,2673.45,True
Smartwatch,1868.12,False
Monitor,665.12,False
Smartphone,4470.29,True
Webcam HD,419.4,False
Mouse Gamer,4494.91,False
Mouse Gamer,3337.67,False
Notebook,1636.25,True
Smartphone,1216.45,True
Tablet,4184.01,True
Monitor,4424.16,False
Tablet,4078.54,True
Cadeira Office,1976.47,False
Fone de Ouvido,3600.79,False
Monitor,367.66,False
Fone de Ouvido,4112.16,False
Teclado Mecânico,448.15,True
Tablet,31.33,False
Smartphone,3791.04,False
Monitor,2390.11,True
Monitor,852.84,True
Mouse Gamer,1353.1,False
Monitor,1757.35,True
Fone de Ouvido,2988.5,False
Notebook,2934.4,False
Teclado Mecânico,1041.99,True
Mouse Gamer,506.71,True
Mouse Gamer,2838.08,True
Smartwatch,4869.31,False
Smartwatch,3943.54,True
Monitor,1781.28,False
Cadeira Office,267.75,False
Mouse Gamer,3281.25,False
Notebook,1173.21,False
Mouse Gamer,1165.43,True
Notebook,1265.93,False
Smartwatch,714.99,True
Smartphone,4588.27,True
Mouse Gamer,51.18,True
Mouse Gamer,2767.74,True
Fone de Ouvido,624.21,True
Notebook,1587.79,True
Teclado Mecânico,2685.62,True
Mouse Gamer,4031.84,False
Notebook,3592.68,False
Webcam HD,2990.59,False
Mouse Gamer,4172.55,True
Mouse Gamer,1725.15,False
Fone de Ouvido,1938.66,True
Tablet,4264.01,True
Smartwatch,4312.09,False
Monitor,4094.76,False
Tablet,2058.75,True
Monitor,320.94,False
Notebook,3007.83,True
Smartphone,84.13,False
Monitor,2138.23,False
Fone de Ouvido,2483.07,False
Smartphone,4165.77,False
Tablet,4994.51,False
Tablet,3569.4,False
Fone de Ouvido,1595.36,True
Fone de Ouvido,4804.72,False
Tablet,2659.88,True
Mouse Gamer,3908.48,False
Fone de Ouvido,4673.81,True
Fone de Ouvido,1497.4,False
Monitor,4209.06,False
Webcam HD,4496.8,True
Teclado Mecânico,4022.71,True
Teclado Mecânico,4138.01,True
Monitor,4017.43,False
Fone de Ouvido,1452.56,True
Notebook,1448.54,False
Webcam HD,2819.14,True
Cadeira Office,4728.45,False
Smartphone,3034.26,True
Tablet,2970.2,False
Mouse Gamer,3304.61,True
Fone de Ouvido,772.6,True
Tablet,4462.86,False
Smartwatch,667.83,False
Fone de Ouvido,4791.26,True
Tablet,3448.81,True
Smartwatch,1669.16,False
Tablet,2456.61,True
Webcam HD,4753.38,True
Fone de Ouvido,4766.07,True
Monitor,1376.88,False
Webcam HD,3318.87,True
Notebook,2943.26,False
Notebook,719.48,True
Webcam HD,2607.02,False
Smartphone,926.25,False
Webcam HD,1214.04,False
Notebook,4308.28,False
Tablet,3173.11,True
Smartwatch,3173.36,False
Webcam HD,2468.02,False
Smartwatch,335.98,False
Notebook,3412.56,True
Fone de Ouvido,1402.78,True
Notebook,511.07,True
Teclado Mecânico,4417.7,True
Notebook,2737.47,True
Notebook,1195.69,False
Monitor,3747.17,True
Cadeira Office,1546.44,True
Smartwatch,2221.71,False
Cadeira Office,2804.1,False
Smartphone,4909.48,False
Notebook,977.84,True
Cadeira Office,1132.2,False
Smartwatch,752.71,False
Monitor,1643.86,False
Mouse Gamer,213.98,True
Notebook,3905.99,False
Smartphone,1601.36,False
Notebook,3571.38,True
Monitor,4680.32,False
Mouse Gamer,4037.68,False
Tablet,4205.39,False
Smartphone,1198.16,False
Monitor,2066.42,False
Notebook,259.36,True
Tablet,3936.1,True
Webcam HD,2266.02,False
Cadeira Office,2474.53,False
Smartwatch,430.79,True
Notebook,4082.01,True
Monitor,3025.49,False
Teclado Mecânico,818.09,False
Tablet,3759.91,False
Fone de Ouvido,545.61,False
Monitor,2070.82,False
Mouse Gamer,3006.67,True
Monitor,2721.78,True
Fone de Ouvido,900.71,False
Mouse Gamer,1402.62,True
Cadeira Office,737.36,False
Smartphone,2887.17,True
Cadeira Office,4842.5,True
Mouse Gamer,2757.01,False
Cadeira Office,3242.28,True
Smartphone,1586.61,False
Webcam HD,4405.77,False
Smartphone,2286.11,False
Smartwatch,393.44,True
Teclado Mecânico,3206.59,False
Fone de Ouvido,2681.46,True
Smartwatch,3697.88,False
Tablet,3799.38,True
Notebook,647.43,False
Smartwatch,958.21,False
Tablet,1545.35,False
Smartwatch,1420.97,False
Monitor,41.26,True
Cadeira Office,4590.9,False
Cadeira Office,136.94,False
Smartphone,4689.5,True
Cadeira Office,3719.24,True
Smartphone,3961.4,False
Monitor,995.29,True
Webcam HD,1429.25,True
Teclado Mecânico,4381.97,False
Teclado Mecânico,4162.43,False
Smartwatch,670.69,True
Notebook,1002.29,True
Webcam HD,405.86,False
Fone de Ouvido,1299.68,False
Teclado Mecânico,2004.04,True
Smartphone,3134.64,True
Monitor,4207.92,True
Teclado Mecânico,2895.07,True
Notebook,689.83,False
Smartphone,922.66,False
Cadeira Office,4438.46,False
Smartwatch,1062.18,False
Tablet,1530.11,True
Smartphone,3114.61,False
Teclado Mecânico,4906.63,True
Fone de Ouvido,2856.72,False
Webcam HD,2645.87,True
Smartphone,728.33,True
Teclado Mecânico,3738.07,False
Smartwatch,1863.91,False
Fone de Ouvido,4365.05,False
Smartwatch,4964.53,True
Monitor,3974.18,True
Teclado Mecânico,127.86,False
Teclado Mecânico,1207.02,False
Notebook,2797.98,True
Mouse Gamer,4904.96,False
Mouse Gamer,4365.83,True
Smartwatch,2539.96,False
Smartwatch,2670.8,False
Smartphone,4954.87,False
Teclado Mecânico,3491.14,False
Cadeira Office,877.95,False
Webcam HD,514.71,False
Monitor,1880.41,True
Cadeira Office,4873.01,False
Notebook,3741.95,False
Tablet,2870.8,False
Smartwatch,422.23,False
Notebook,810.43,False
Notebook,457.72,True
Notebook,1872.6,True
Tablet,3241.63,False
Tablet,1878.91,True
Mouse Gamer,1912.27,True
Smartphone,4734.31,True
Monitor,3911.3,False
Fone de Ouvido,1605.19,False
Notebook,2486.04,True
Fone de Ouvido,2095.34,False
Cadeira Office,557.06,False
Notebook,667.86,False
Fone de Ouvido,1239.25,False
Fone de Ouvido,3538.6,False
Teclado Mecânico,3073.15,False
Fone de Ouvido,4403.71,True
Fone de Ouvido,1639.91,True
Smartphone,3838.25,False
Mouse Gamer,4328.47,False
Notebook,888.68,False
Tablet,4654.01,False
Teclado Mecânico,1083.14,True
Smartphone,4250.88,True
Notebook,4141.87,False
Notebook,1012.29,True
Cadeira Office,2955.71,False
Smartwatch,3455.57,False
Fone de Ouvido,1676.27,False
Tablet,2303.9,True
Smartphone,532.95,True
Monitor,2697.43,True
Webcam HD,4118.48,True
Monitor,1262.41,True
Fone de Ouvido,1889.76,True
Webcam HD,3161.53,False
Fone de Ouvido,4458.93,False
Teclado Mecânico,3253.69,False
Teclado Mecânico,1497.48,True
Smartphone,4407.24,True
Mouse Gamer,252.67,True
Teclado Mecânico,4720.48,True
Smartphone,4517.46,False
Teclado Mecânico,264.84,True
Fone de Ouvido,3436.14,False
Notebook,2949.38,False
Cadeira Office,4436.12,False
Mouse Gamer,2237.53,True
Tablet,2640.86,False
Tablet,3784.08,False
Webcam HD,1849.74,False
Monitor,622.2,False
Webcam HD,4096.37,True
Notebook,609.44,True
Tablet,176.12,False
Cadeira Office,1702.64,True
Fone de Ouvido,2334.15,True
Smartwatch,943.82,True
Smartphone,1871.76,False
Smartphone,1655.82,False
Smartphone,1113.39,False
Smartphone,3096.0,True
Notebook,2267.14,False
Teclado Mecânico,807.47,True
Cadeira Office,2148.75,True
Fone de Ouvido,2932.41,True
Webcam HD,3259.17,True
Teclado Mecânico,1186.78,False
Teclado Mecânico,1077.01,False
Webcam HD,3274.9,False
Cadeira Office,632.57,False
Teclado Mecânico,1234.7,False
Teclado Mecânico,4394.46,False
Smartphone,877.97,True
Smartphone,4723.76,False
Notebook,216.84,False
Cadeira Office,1024.03,False
Mouse Gamer,1250.99,False
Webcam HD,4290.15,False
Monitor,3011.97,True
Smartwatch,836.3,True
Fone de Ouvido,4505.56,True
Cadeira Office,3488.89,True
Smartphone,1000.3,False
Monitor,3080.39,False
Notebook,4803.36,False
Fone de Ouvido,802.58,False
Tablet,4827.7,False
Fone de Ouvido,3681.44,True
Webcam HD,608.41,False
Teclado Mecânico,3222.33,False
Notebook,2539.8,True
Tablet,334.51,False
Fone de Ouvido,467.97,True
Teclado Mecânico,1772.71,False
Smartphone,4042.36,True
Webcam HD,2395.05,False
Mouse Gamer,3456.45,True
Smartwatch,358.12,False
Notebook,2522.22,True
Teclado Mecânico,518.88,True
Smartphone,1754.84,False
Mouse Gamer,192.57,True
Teclado Mecânico,3504.14,False
Mouse Gamer,4522.73,False
Webcam HD,2868.0,True
Cadeira Office,1194.85,True
Webcam HD,3647.85,True
Mouse Gamer,184.48,False
Teclado Mecânico,3020.49,False
Notebook,3002.6,False
Smartphone,81.18,False
Notebook,3690.83,True
Webcam HD,1818.65,True
Fone de Ouvido,4478.38,False
Mouse Gamer,3753.14,False
Mouse Gamer,3435.35,True
Notebook,1717.82,True
Monitor,1761.67,True
Smartphone,688.29,False
Webcam HD,2907.15,True
Cadeira Office,3816.93,True
Notebook,2639.79,True
Webcam HD,1860.9,False
Mouse Gamer,4662.62,True
Tablet,484.76,False
Notebook,1088.57,False
Smartwatch,2552.37,False
Smartwatch,4289.47,True
Monitor,933.32,False
Fone de Ouvido,4220.63,True
Cadeira Office,1115.28,False
Fone de Ouvido,2166.45,True
Tablet,2779.93,False
Cadeira Office,304.54,True
Fone de Ouvido,984.92,False
Teclado Mecânico,1924.33,True
Cadeira Office,2932.52,False
Teclado Mecânico,470.51,False
Teclado Mecânico,3799.04,False
Teclado Mecânico,454.44,False
Cadeira Office,4994.74,True
Notebook,2432.44,False
Teclado Mecânico,2440.42,False
Smartwatch,4892.06,False
Teclado Mecânico,3280.08,False
Smartphone,4293.38,True
Fone de Ouvido,2792.23,True
Teclado Mecânico,2061.63,False
Cadeira Office,3622.44,True
Smartwatch,4957.7,True
Teclado Mecânico,2839.41,False
Smartphone,46.74,True
Tablet,3125.49,False
Notebook,1464.6,False
Cadeira Office,3449.33,False
Tablet,4071.74,True
Smartwatch,3007.57,True
Webcam HD,4852.78,True
Mouse Gamer,1541.72,True
Webcam HD,1913.73,False
Smartphone,4113.36,True
Cadeira Office,3402.51,True
Notebook,3765.14,False
Smartwatch,1790.19,True
Monitor,2922.6,True
Mouse Gamer,1878.46,True
Smartwatch,4114.58,True
Fone de Ouvido,245.27,True
Mouse Gamer,1204.48,False
Notebook,1314.54,False
Smartphone,2529.34,False
Teclado Mecânico,126.18,False
Cadeira Office,1624.57,False
Smartwatch,1151.74,True
Smartwatch,4058.98,False
Smartphone,835.35,False
Monitor,4505.83,False
Smartphone,1319.36,True
Mouse Gamer,1370.57,True
Fone de Ouvido,3434.39,True
Smartphone,3127.33,False
Fone de Ouvido,3531.71,True
Smartphone,307.17,True
Smartphone,1890.9,True
Fone de Ouvido,2776.6,False
Cadeira Office,1820.75,True
Webcam HD,2617.2,False
Mouse Gamer,4529.48,True
Smartphone,4296.67,False
Tablet,3371.13,False
Fone de Ouvido,3675.92,True
Teclado Mecânico,1199.8,False
Teclado Mecânico,1600.84,False
Smartphone,3541.98,False
Cadeira Office,1511.33,True
Tablet,1914.07,False
Teclado Mecânico,1406.66,True
Teclado Mecânico,488.97,False
Smartwatch,2241.91,False
Notebook,4417.45,False
Monitor,1710.11,False
Smartwatch,210.84,True
Cadeira Office,1225.73,False
Monitor,1842.05,True
Fone de Ouvido,4143.93,False
Smartphone,2114.37,True
Teclado Mecânico,1400.98,True
Tablet,4676.14,False
Cadeira Office,80.0,True
Smartwatch,147.82,True
Smartwatch,2449.77,True
Notebook,2747.56,False
Webcam HD,2523.93,True
Smartphone,4950.36,False
Cadeira Office,2361.57,False
Smartwatch,4903.79,True
Notebook,1750.11,False
Fone de Ouvido,4239.1,False
Smartphone,1820.74,True
Mouse Gamer,393.8,False
Fone de Ouvido,602.9,False
Smartphone,4084.46,False
Mouse Gamer,1555.73,False
Smartphone,4927.28,False
Cadeira Office,1891.68,True
Webcam HD,4532.22,False
Smartwatch,859.19,True
Webcam HD,3980.72,False
Smartwatch,3822.91,False
Mouse Gamer,2031.03,False
Smartphone,2579.31,False
Monitor,74.14,False
Cadeira Office,1598.22,True
Notebook,3770.59,False
Tablet,3355.42,True
Teclado Mecânico,1262.57,False
Cadeira Office,498.95,False
Mouse Gamer,1293.49,True
Notebook,4460.87,True
Tablet,2734.58,True
Webcam HD,2312.17,False
Mouse Gamer,1709.48,False
Webcam HD,4796.51,True
Monitor,1473.49,True
Fone de Ouvido,3626.38,True
Webcam HD,2780.38,False
Mouse Gamer,4221.35,True
Webcam HD,4151.68,True
Mouse Gamer,3267.06,True
Notebook,4204.19,False
Smartphone,793.35,True
Webcam HD,4000.26,False
Notebook,216.97,True
Tablet,4183.59,False
Fone de Ouvido,600.11,True
Teclado Mecânico,401.83,False
Fone de Ouvido,3090.75,True
Monitor,2530.28,True
Cadeira Office,1312.09,False
Monitor,3097.95,True
Notebook,537.9,False
Smartwatch,2959.96,True
Smartphone,150.61,False
Monitor,3297.61,False
Tablet,641.72,False
Webcam HD,1561.57,True
Smartwatch,3574.42,False
Monitor,2388.47,False
Tablet,3212.58,True
Smartwatch,3636.15,False
Smartphone,2274.41,True
Webcam HD,3169.08,True
Cadeira Office,3209.86,True
Monitor,3473.24,False
Mouse Gamer,3178.1,True
Fone de Ouvido,1449.9,False
Webcam HD,2055.1,True
Tablet,527.8,True
Webcam HD,1198.82,False
Tablet,1905.58,True
Monitor,2531.9,True
Notebook,418.58,True
Tablet,4251.33,False
Smartphone,295.25,True
Cadeira Office,4779.59,True
Mouse Gamer,2674.42,True
Fone de Ouvido,2747.79,False
Webcam HD,2554.18,False
Mouse Gamer,4662.38,False
Monitor,1225.29,False
Cadeira Office,1443.9,True
Notebook,2012.81,True
Tablet,3224.24,True
Monitor,3142.62,False
Smartwatch,3705.26,False
Teclado Mecânico,2758.24,True
Monitor,3676.0,True
Webcam HD,2168.05,False
Fone de Ouvido,3636.08,False
Tablet,1911.07,False
Mouse Gamer,1532.66,True
Webcam HD,4944.55,True
Teclado Mecânico,3063.1,True
Smartwatch,4503.83,False
Monitor,4827.66,False
Monitor,31.4,False
Smartwatch,1423.65,False
Smartwatch,1110.7,True
Webcam HD,1781.9,True
Notebook,334.25,False
Fone de Ouvido,1845.03,True
Fone de Ouvido,1259.81,False
Tablet,530.49,True
Mouse Gamer,807.3,True
Smartphone,1605.31,False
Webcam HD,4414.36,True
Tablet,2456.02,False
Teclado Mecânico,212.07,False
Fone de Ouvido,1091.88,False
Tablet,4374.15,False
Fone de Ouvido,4312.98,True
Monitor,552.22,True
Webcam HD,1457.66,False
Notebook,3545.1,False
Webcam HD,1634.62,False
Webcam HD,4713.5,True
Tablet,4768.65,False
Fone de Ouvido,2467.36,True
Notebook,3038.15,False
Smartwatch,1256.33,False
Notebook,2521.68,False
Smartwatch,2190.45,False
Smartphone,760.69,False
Notebook,4211.0,True
Smartwatch,306.25,True
Smartwatch,895.67,False
Smartwatch,103.88,False
Teclado Mecânico,1632.39,True
Cadeira Office,691.56,False
Teclado Mecânico,1641.62,True
Teclado Mecânico,1224.81,False
Webcam HD,495.52,True
Fone de Ouvido,4619.9,False
Tablet,4803.77,True
Webcam HD,2780.37,False
Monitor,665.9,False
Cadeira Office,713.17,False
Webcam HD,4455.93,True
Teclado Mecânico,3715.55,True
Cadeira Office,2371.41,True
Monitor,4241.81,False
Webcam HD,1093.81,False
Smartwatch,4829.44,False
Fone de Ouvido,1623.43,True
Notebook,4377.28,False
Tablet,4863.92,True
Notebook,1264.08,False
Notebook,2515.45,False
Mouse Gamer,675.36,False
Smartphone,4255.39,False
Webcam HD,70.01,False
Webcam HD,2293.52,False
Mouse Gamer,1903.19,True
Mouse Gamer,3944.6,True
Teclado Mecânico,4567.08,True
Cadeira Office,3914.64,True
Smartphone,2767.63,False
Mouse Gamer,1814.91,False
Webcam HD,3500.98,True
Mouse Gamer,3983.38,True
Smartphone,4406.84,True
Webcam HD,3072.21,True
Teclado Mecânico,4003.99,True
Teclado Mecânico,1798.73,True
Teclado Mecânico,1025.31,True
Notebook,3096.03,True
Smartwatch,927.96,False
Mouse Gamer,124.78,False
Teclado Mecânico,2188.06,True
Monitor,2738.67,False
Smartwatch,665.06,True
Mouse Gamer,4122.84,True
Monitor,953.81,True
Teclado Mecânico,3868.33,False
Mouse Gamer,2037.2,True
Monitor,1126.83,False
Tablet,3258.16,False
Tablet,1143.84,False
Cadeira Office,276.13,True
Smartphone,3818.42,True
Fone de Ouvido,3479.98,False
Cadeira Office,2958.61,True
Smartwatch,4339.16,False
Monitor,4985.24,False
Smartphone,4184.48,False
Monitor,3902.58,True
Mouse Gamer,4041.0,True
Fone de Ouvido,2742.92,True
Mouse Gamer,3666.07,True
Teclado Mecânico,3123.44,True
Mouse Gamer,4361.94,True
Mouse Gamer,3230.16,False
Notebook,3579.39,True
Smartwatch,4535.94,True
Notebook,4656.44,True
Mouse Gamer,4898.62,False
Mouse Gamer,4348.48,False
Mouse Gamer,2190.21,True
Notebook,2855.74,False
Webcam HD,433.45,True
Fone de Ouvido,4106.07,True
Smartphone,2533.01,True
Webcam HD,4388.67,False
Mouse Gamer,1962.6,False
Fone de Ouvido,2073.21,True
Tablet,4751.99,True
Fone de Ouvido,660.84,False
Tablet,2300.43,True
Smartwatch,962.49,False
Fone de Ouvido,3706.98,False
Fone de Ouvido,171.85,False
Cadeira Office,4881.55,True
Monitor,1441.83,True
Smartphone,2998.49,False
Webcam HD,4034.53,False
Smartwatch,4646.44,True
Tablet,2311.8,False
Mouse Gamer,4701.43,True
Smartphone,4530.74,False
Monitor,1473.82,False
Fone de Ouvido,1699.75,True
Mouse Gamer,587.05,True
Mouse Gamer,428.31,False
Smartphone,1725.19,False
Mouse Gamer,1575.8,True
Smartwatch,1393.48,False
Teclado Mecânico,1725.1,True
Webcam HD,4189.61,True
Tablet,3512.11,False
Mouse Gamer,4414.3,False
Notebook,3820.9,False
Webcam HD,1232.45,True
Fone de Ouvido,702.1,True
Monitor,4513.95,True
Tablet,245.42,True
Cadeira Office,1691.13,True
Cadeira Office,3195.74,True
Cadeira Office,151.18,True
Smartwatch,2247.28,False
Mouse Gamer,3369.38,True
Smartphone,823.26,False
Monitor,4642.22,False
Fone de Ouvido,4322.4,False
Mouse Gamer,2651.68,False
Smartphone,837.62,True
Webcam HD,3392.05,True
Cadeira Office,1562.22,False
Smartwatch,2613.29,False
Smartphone,4462.23,True
Teclado Mecânico,4227.34,True
Smartwatch,417.43,True
Teclado Mecânico,3858.57,True
Mouse Gamer,4870.28,True
Cadeira Office,1526.23,False
Mouse Gamer,445.38,True
Smartphone,1417.33,False
Cadeira Office,2288.14,True
Tablet,4094.44,True
Tablet,1045.5,True
Fone de Ouvido,1774.83,False
Webcam HD,4902.92,False
Smartwatch,699.76,True
Notebook,3960.73,True
Cadeira Office,499.85,False
Smartwatch,811.73,False
Cadeira Office,963.66,False
Teclado Mecânico,3676.09,True
Monitor,3937.98,True
Fone de Ouvido,2632.88,False
Notebook,4055.05,False
Webcam HD,721.65,True
Teclado Mecânico,2141.4,False
Tablet,1842.45,True
Notebook,2387.03,True
Monitor,506.51,True
Cadeira Office,294.11,False
Fone de Ouvido,378.23,False
Notebook,3263.46,False
Teclado Mecânico,3545.02,True
Notebook,4666.66,True
Teclado Mecânico,3515.55,False
Smartwatch,1605.48,False
Webcam HD,2138.24,True
Webcam HD,3117.48,True
Monitor,3262.88,True
Tablet,526.77,True
Cadeira Office,4524.99,True
Smartwatch,292.39,False
Teclado Mecânico,2921.41,True
Smartwatch,4558.41,False
Fone de Ouvido,1190.92,True
Teclado Mecânico,1553.95,True
Notebook,1604.46,False
Fone de Ouvido,4982.36,True
Cadeira Office,1307.85,True
Teclado Mecânico,3455.23,True
Fone de Ouvido,3214.16,False
Cadeira Office,4849.63,True
Fone de Ouvido,3806.64,False
Fone de Ouvido,3937.32,False
Tablet,3018.96,True
Teclado Mecânico,2970.61,False
Smartphone,1479.89,False
Tablet,3755.35,False
Fone de Ouvido,3871.32,True
Smartphone,2680.78,False
Teclado Mecânico,653.38,True
Webcam HD,3938.4,True
Teclado Mecânico,3900.75,False
Mouse Gamer,2400.24,False
Webcam HD,1765.61,True
Teclado Mecânico,29.31,False
Mouse Gamer,1503.89,True
Monitor,3149.01,False
Webcam HD,1733.99,False
Teclado Mecânico,4281.85,True
Tablet,3195.09,False
Cadeira Office,3302.95,True
Smartwatch,964.54,False
Teclado Mecânico,1905.98,False
Teclado Mecânico,1307.21,True
Monitor,4693.72,False
Notebook,3706.26,False
Teclado Mecânico,3900.71,True
Cadeira Office,930.49,True
Monitor,4548.09,False
Cadeira Office,3355.44,True
Fone de Ouvido,3584.0,False
Fone de Ouvido,1420.43,True
Tablet,3737.13,False
Notebook,1714.06,True
Notebook,507.82,True
Fone de Ouvido,3006.68,False
Mouse Gamer,187.85,True
Cadeira Office,1133.92,True
Fone de Ouvido,4859.97,False
Tablet,1986.43,False
Smartwatch,2348.9,True
Fone de Ouvido,1317.87,True
Monitor,4046.31,False
Webcam HD,2991.92,False
Monitor,4847.9,False
Notebook,2324.01,True
Cadeira Office,983.73,False
Smartphone,4101.26,True
Notebook,576.18,False
Monitor,3817.58,False
Teclado Mecânico,2023.35,True
Fone de Ouvido,4380.64,False
Fone de Ouvido,3319.21,True
Tablet,979.41,True
Fone de Ouvido,4422.04,True
Cadeira Office,2303.97,True
Cadeira Office,566.81,True
Cadeira Office,4914.53,True
Notebook,1841.63,False
Teclado Mecânico,3208.48,False
Fone de Ouvido,4070.56,True
Cadeira Office,4618.23,False
Fone de Ouvido,2634.77,False
Mouse Gamer,3806.94,True
Mouse Gamer,3143.4,False
Smartwatch,751.45,False
Webcam HD,3780.38,True
Notebook,454.9,False
Fone de Ouvido,1970.64,False
Smartwatch,2067.35,False
Smartwatch,3127.04,True
Webcam HD,3112.45,True
Smartwatch,2817.12,False
Webcam HD,4459.41,False
Monitor,3314.01,True
Monitor,4055.55,False
Monitor,4501.14,True
Smartwatch,2992.67,True
Mouse Gamer,4422.38,True
Webcam HD,2673.99,False
Webcam HD,1513.14,False
Smartphone,3048.41,True
Tablet,3680.73,False
Tablet,4482.95,True
Monitor,546.37,True
Smartphone,3595.66,True
Mouse Gamer,264.66,False
Teclado Mecânico,4684.73,False
Smartphone,3088.28,False
Notebook,2215.72,True
Fone de Ouvido,3944.54,True
Notebook,2057.87,False
Teclado Mecânico,3079.5,True
Tablet,1686.46,False
Notebook,4644.8,True
Tablet,4064.77,False
Cadeira Office,4545.05,False
Cadeira Office,1059.43,False
Webcam HD,4111.44,True
Cadeira Office,437.55,False
Teclado Mecânico,1265.3,False
Tablet,2859.18,False
Notebook,4596.66,False
Teclado Mecânico,1138.22,True
Fone de Ouvido,67.96,True
Notebook,423.19,True
Monitor,4304.51,True
Tablet,1701.12,True
Teclado Mecânico,3261.59,True
Teclado Mecânico,3157.21,False
Webcam HD,3854.33,False
Smartwatch,1558.75,False
Cadeira Office,4224.23,True
Smartwatch,4843.72,False
Monitor,4305.69,True
Cadeira Office,3297.65,False
Cadeira Office,1734.83,False
Tablet,2581.26,False
Mouse Gamer,2336.38,True
Notebook,213.31,True
Monitor,4996.86,False
Notebook,4533.41,False
Mouse Gamer,4295.4,False
Notebook,2500.73,False
Mouse Gamer,3512.77,False
Teclado Mecânico,2272.39,False
Smartwatch,3133.69,True
Fone de Ouvido,2584.82,False
Tablet,2518.46,True
Cadeira Office,25.44,False
Webcam HD,1206.6,False
Smartwatch,1771.41,True
Teclado Mecânico,2387.07,False
Smartwatch,3936.71,False
Mouse Gamer,4824.64,True
Webcam HD,4518.13,True
Tablet,1918.82,True
Webcam HD,2571.13,True
Cadeira Office,2956.3,True
Cadeira Office,379.2,True
Teclado Mecânico,4341.67,False
Smartwatch,2026.99,False
Notebook,1141.06,True
Teclado Mecânico,2233.81,True
